ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
HCC,2021.2,0,1.11,1.2,34.28,NA
HCC,2020.4,0,1.39,1.5,43.01,0.92
HCC,2020.3,45.89,1.12,1.14,154.35,0.83
HCC,2020.2,10.03,0.89,1.01,6.27,0.8
HCC,2020.1,2.54,0.48,0.68,1.66,0.83
HCC,2019.4,3.56,0.85,1.39,2.5,0.76
HCC,2019.3,1.53,0.7,1.31,1.83,0.81
HCC,2019.2,2.02,0.95,1.85,2.67,0.81
HCC,2019.1,2.48,1.17,1.87,3.98,0.71
HCC,2018.4,1.79,0.91,1.71,2.7,0.96
HCC,2018.3,3.33,1.11,3.8,3.38,2.01
HCC,2018.2,2.92,1.1,4.5,3.43,2.27
HCC,2018.1,2.13,0.84,1.93,2.18,1.23
HCC,2017.4,NA,NA,2.45,NA,1.41
HCC,2017.3,NA,NA,0.67,NA,0.23
HCC,2017.2,NA,NA,0.56,NA,0.27
HCC,2017.1,NA,NA,NA,NA,0.3
HCC,2016.4,NA,NA,NA,NA,0.26
HCC,2016.3,NA,NA,NA,NA,0
HCC,2016.2,NA,NA,NA,NA,0
HCC,2016.1,NA,NA,NA,NA,0
HCC,2015.4,NA,NA,NA,NA,-1.98
METC,2021.2,0,1.13,1.13,0,NA
METC,2020.4,0,0.72,0.73,0,0.35
METC,2020.3,70,0.9,0.86,0,0.4
METC,2020.2,7.13,0.48,0.52,0,0.37
METC,2020.1,4.78,0.46,0.59,11.39,0.41
METC,2019.4,5.77,0.64,0.86,0,0.33
METC,2019.3,5.75,0.67,0.91,0,0.36
METC,2019.2,8.06,0.94,1.36,272.82,0.36
METC,2019.1,8.92,1.02,1.59,0,0.39
METC,2018.4,8.11,0.88,1.41,0,0.33
METC,2018.3,16.22,1.44,2.18,0,0.43
METC,2018.2,46.4,1.73,2.14,0,0.45
METC,2018.1,0,2.68,2.42,0,0.45
METC,2017.4,0,4.18,2.4,0,0.31
METC,2017.3,NA,NA,2.27,NA,0.24
METC,2017.2,NA,NA,1.97,NA,0.23
METC,2017.1,NA,NA,3.02,NA,0.2
METC,2016.4,NA,NA,NA,NA,-24.91
METC,2016.3,NA,NA,NA,NA,0
METC,2016.2,NA,NA,NA,NA,0
METC,2016.1,NA,NA,NA,NA,0
METC,2015.4,NA,NA,NA,NA,2.06
METC,2014.4,NA,NA,NA,NA,0
SXC,2021.2,137,0.43,1.11,5.1,NA
SXC,2020.4,86.14,0.27,NA,NA,2.22
SXC,2020.3,37.11,0.19,0.54,2.49,2.26
SXC,2020.2,0,0.16,0.46,2.12,2.26
SXC,2020.1,0,0.18,0.6,4.76,2.66
SXC,2019.4,0,0.27,0.94,6.21,2.38
SXC,2019.3,0,0.23,0.84,24.28,2.23
SXC,2019.2,20.97,0.35,1.02,20.2,1.88
SXC,2019.1,18.62,0.34,0.74,8.83,2.05
SXC,2018.4,19.69,0.36,0.75,6.03,2
SXC,2018.3,4.42,0.49,1.01,7.45,2.07
SXC,2018.2,5.1,0.57,1.19,9.82,2.1
SXC,2018.1,5,0.47,0.97,6.6,2.15
SXC,2017.4,5.9,0.54,1.08,9.88,2.12
SXC,2017.3,105.22,0.42,1.06,4.92,3.16
SXC,2017.2,0,0.52,1.27,6.74,3.15
SXC,2017.1,26.62,0.44,0.93,3.4,2.72
SXC,2016.4,45.41,0.55,1.05,4.33,2.31
SXC,2016.3,27.36,0.38,0.77,3.09,2.43
SXC,2016.2,0,0.27,0.56,3.36,2.48
SXC,2016.1,0,0.29,0.61,4.96,2.51
SXC,2015.4,0,0.15,0.33,3.18,2.62
SXC,2015.3,0,0.32,0.72,6.65,2.71
SXC,2015.2,0,0.53,1.13,8.15,1.96
SXC,2015.1,0,0.61,1.27,28.31,1.93
SXC,2014.4,0,0.78,1.58,0,1.78
SXC,2014.3,0,0.89,1.69,0,1.61
SXC,2014.2,0,0.86,1.48,0,1.49
SXC,2014.1,90.03,0.9,1.64,0,1.65
SXC,2013.4,54.95,0.84,1.66,243.62,1.7
SXC,2013.3,24.99,0.62,1.25,15.64,1.63
SXC,2013.2,12.8,0.48,1.03,16.61,1.66
SXC,2013.1,11.9,0.54,1.21,11.75,1.67
SXC,2012.4,9.66,0.51,1.63,10.58,2.5
SXC,2012.3,12.37,0.53,1.8,38.01,2.61
SXC,2012.2,13.52,0.5,1.66,0,2.68
SXC,2012.1,NA,NA,1.68,NA,2.74
SXC,2011.4,NA,NA,1.21,NA,2.47
SXC,2011.3,NA,NA,1.1,NA,2.11
SXC,2011.2,NA,NA,NA,NA,3.31
SXC,2011.1,NA,NA,NA,NA,0
SXC,2010.4,NA,NA,NA,NA,0
SXC,2010.3,NA,NA,NA,NA,0
SXC,2010.2,NA,NA,NA,NA,0
SXC,2009.4,NA,NA,NA,NA,0
