ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ACCD,2021.2,Inf,Inf,6.93,Inf,NA
ACCD,2020.4,NA,NA,7.38,NA,0.2
ACCD,2020.3,NA,NA,8.62,NA,0.39
ACCD,2020.2,NA,NA,NA,NA,-4.6
ACCD,2020.1,NA,NA,NA,NA,-4.08
ACCD,2019.4,NA,NA,NA,NA,0
ACCD,2019.3,NA,NA,NA,NA,0
ACCD,2019.2,NA,NA,NA,NA,0
AMWL,2021.2,Inf,Inf,Inf,Inf,NA
AMWL,2020.4,NA,NA,0,NA,0
AMWL,2020.3,NA,NA,5.35,NA,0.09
AMWL,2019.4,NA,NA,NA,NA,-2.78
AMWL,2019.3,NA,NA,NA,NA,0
CERN,2021.2,28.53,4.05,4.93,26.03,NA
CERN,2020.4,30.93,4.39,5.34,28.21,0.68
CERN,2020.3,28.07,4.04,5,29.95,0.67
CERN,2020.2,40.95,3.81,5.16,31.08,0.71
CERN,2020.1,38.58,3.47,4.89,32.64,0.74
CERN,2019.4,43.87,4.11,5.21,40.95,0.6
CERN,2019.3,42.99,3.89,4.77,45.8,0.57
CERN,2019.2,39.74,4.29,4.85,52.07,0.54
CERN,2019.1,29.01,3.4,3.55,30.83,0.36
CERN,2018.4,27.01,3.2,3.38,23.34,0.36
CERN,2018.3,25.22,3.98,4.1,29.34,0.34
CERN,2018.2,23.31,3.75,3.95,25.05,0.34
CERN,2018.1,22.44,3.71,3.84,24.5,0.33
CERN,2017.4,25.66,4.33,4.58,33.2,0.35
CERN,2017.3,34.73,4.65,5.08,37.72,0.37
CERN,2017.2,32.86,4.44,4.95,41.64,0.39
CERN,2017.1,29.84,4.01,4.63,41.26,0.41
CERN,2016.4,25.2,3.33,3.89,32.35,0.43
CERN,2016.3,32.15,4.44,4.8,33.34,0.39
CERN,2016.2,31.69,4.29,4.78,32.53,0.43
CERN,2016.1,31.23,3.97,4.47,35.79,0.43
CERN,2015.4,37.99,4.68,5.17,50.02,0.44
CERN,2015.3,39.37,4.94,5.23,88.1,0.44
CERN,2015.2,46.94,6.1,6.03,103.1,0.42
CERN,2015.1,48.45,6.95,6.65,59.83,0.44
CERN,2014.4,42.19,6.52,6.08,56.47,0.27
CERN,2014.3,46.64,6.25,5.86,81.26,0.29
CERN,2014.2,41.72,5.61,5.28,99.97,0.31
CERN,2014.1,47.46,6.43,5.82,241.57,0.29
CERN,2013.4,48.28,6.6,5.92,114.16,0.29
CERN,2013.3,40.34,6.41,5.74,58.35,0.29
CERN,2013.2,38.39,5.97,5.47,43.39,0.3
CERN,2013.1,39.12,6.03,5.5,37,0.3
CERN,2012.4,33.57,5,4.61,31.38,0.31
CERN,2012.3,35.07,5.16,4.82,29.91,0.29
CERN,2012.2,39.46,5.73,5.39,33.43,0.28
CERN,2012.1,39.03,5.52,5.2,33.59,0.29
CERN,2011.4,33.77,4.72,4.4,29.07,0.3
CERN,2011.3,40.52,5.55,5.15,36.83,0.29
CERN,2011.2,38.34,5.2,4.74,33.18,0.28
CERN,2011.1,37.15,4.88,4.52,30.6,0.27
CERN,2010.4,33.47,4.28,4.05,29,0.27
CERN,2010.3,30.9,3.84,3.8,28.48,0.3
CERN,2010.2,29.47,3.56,3.62,32.27,0.32
CERN,2010.1,34.78,4.09,4.19,45.4,0.32
CERN,2009.4,35.23,4.04,4.17,48.95,0.36
CERN,2009.3,30,3.66,4,44.94,0.36
CERN,2009.2,25.3,3.02,3.49,43.13,0.38
CERN,2009.1,18.63,2.13,2.58,26.11,0.41
CERN,2008.4,16.65,1.88,2.32,30.31,0.43
CERN,2008.3,23.12,2.27,2.79,36.73,0.44
CERN,2008.2,24.84,2.37,2.92,35.8,0.46
CERN,2008.1,21.09,1.98,2.5,56.52,0.47
CERN,2007.4,34.07,3.02,3.91,165.27,0.49
CERN,2007.3,36.36,3.21,4.32,0,0.51
CERN,2007.2,35.95,3.02,4.21,0,0.53
CERN,2007.1,37.27,3.07,4.33,224.29,0.56
CERN,2006.4,32.99,2.64,3.79,90.96,0.62
CERN,2006.3,NA,NA,3.99,NA,0.65
CERN,2006.2,NA,NA,3.41,NA,0.66
CERN,2006.1,NA,NA,4.51,NA,0.68
CERN,2005.4,NA,NA,NA,NA,0.71
CERN,2005.3,NA,NA,NA,NA,0.64
CERN,2005.2,NA,NA,NA,NA,0.68
